datetime,n,ic,month,session_type
2019-02-27 21:26:00,29,0.22315270935960593,2019-02,night
2019-02-27 21:56:00,30,0.0636333300188576,2019-02,night
2019-02-27 22:26:00,29,0.02857494787039757,2019-02,night
2019-02-27 22:56:00,23,0.07015810276679842,2019-02,night
2019-02-28 09:25:00,39,0.08807451081519116,2019-02,day
2019-02-28 09:55:00,39,0.03563474460568654,2019-02,day
2019-02-28 10:40:00,39,-0.36720647773279347,2019-02,day
2019-02-28 13:40:00,39,-0.016607597065546948,2019-02,day
2019-02-28 14:10:00,40,-0.1986959990928312,2019-02,day
2019-02-28 21:08:00,29,-0.026600985221674877,2019-02,night
2019-02-28 21:38:00,29,0.008866995073891626,2019-02,night
2019-02-28 22:08:00,30,0.38972938655883665,2019-02,night
2019-02-28 22:38:00,25,0.13153846153846155,2019-02,night
2019-03-01 09:06:00,40,-0.26083693459811363,2019-03,day
2019-03-01 09:36:00,40,0.10370719114640474,2019-03,day
2019-03-01 10:06:00,40,0.10206857743767722,2019-03,day
2019-03-01 10:51:00,39,0.19569709567428653,2019-03,day
2019-03-01 13:51:00,40,0.3192457435849408,2019-03,day
2019-03-01 14:21:00,39,-0.0694683633351537,2019-03,day
2019-03-01 21:19:00,31,0.35,2019-03,night
2019-03-01 21:49:00,31,0.23510434639088737,2019-03,night
2019-03-01 22:19:00,31,0.10241935483870968,2019-03,night
2019-03-01 22:49:00,25,-0.47778419810533274,2019-03,night
2019-03-04 09:17:00,39,0.018523204639340467,2019-03,day
2019-03-04 09:47:00,38,0.029440736176457205,2019-03,day
2019-03-04 10:32:00,37,0.29812506160442,2019-03,day
2019-03-04 13:32:00,38,0.17868475763212605,2019-03,day
2019-03-04 14:02:00,39,0.21417004048582994,2019-03,day
2019-03-04 21:00:00,30,0.31835372636262516,2019-03,night
2019-03-04 21:30:00,30,0.339265850945495,2019-03,night
2019-03-04 22:00:00,30,-0.2569807558453865,2019-03,night
2019-03-04 22:30:00,30,0.07185761957730812,2019-03,night
2019-03-04 23:00:00,14,0.16923076923076924,2019-03,night
2019-03-05 09:28:00,40,0.15976359133857013,2019-03,day
2019-03-05 09:58:00,40,0.32731366422799246,2019-03,day
2019-03-05 10:43:00,39,-0.21684551973119479,2019-03,day
2019-03-05 13:43:00,39,0.34764561418306505,2019-03,day
2019-03-05 14:13:00,40,0.22777803862011056,2019-03,day
2019-03-05 21:11:00,30,0.028698553948832032,2019-03,night
2019-03-05 21:41:00,30,0.0638558241797627,2019-03,night
2019-03-05 22:11:00,30,-0.06031605316022725,2019-03,night
2019-03-05 22:41:00,24,0.052173913043478265,2019-03,night
2019-03-06 09:09:00,39,0.019332962219202346,2019-03,day
2019-03-06 09:39:00,38,0.15621580214488948,2019-03,day
2019-03-06 10:09:00,38,-0.09990698707299525,2019-03,day
2019-03-06 10:54:00,38,0.0316244460723939,2019-03,day
2019-03-06 13:54:00,37,-0.08167862026084292,2019-03,day
2019-03-06 14:24:00,37,0.04480796586059744,2019-03,day
2019-03-06 21:22:00,29,0.016011824237722776,2019-03,night
2019-03-06 21:52:00,29,0.42864328195072476,2019-03,night
2019-03-06 22:22:00,29,-0.4110399710651924,2019-03,night
2019-03-06 22:52:00,24,-0.024369025765406324,2019-03,night
2019-03-07 09:21:00,39,0.189685713082645,2019-03,day
2019-03-07 09:51:00,38,0.11900592980744512,2019-03,day
2019-03-07 10:36:00,37,0.48367020415709605,2019-03,day
2019-03-07 13:36:00,37,-0.028212422949265056,2019-03,day
2019-03-07 14:06:00,39,0.13684210526315788,2019-03,day
2019-03-07 21:04:00,29,-0.0056657224225788285,2019-03,night
2019-03-07 21:34:00,29,-0.42266009852216746,2019-03,night
2019-03-07 22:04:00,30,0.020024474481458686,2019-03,night
2019-03-07 22:34:00,24,0.04653185585103506,2019-03,night
2019-03-08 09:02:00,39,-0.049595141700404854,2019-03,day
2019-03-08 09:32:00,39,0.13036437246963564,2019-03,day
2019-03-08 10:02:00,38,0.1599518522986912,2019-03,day
2019-03-08 10:47:00,38,0.31782111882376146,2019-03,day
2019-03-08 13:47:00,37,0.06851588430535799,2019-03,day
2019-03-08 14:17:00,39,0.10890688259109312,2019-03,day
2019-03-08 21:15:00,28,-0.20032840722495895,2019-03,night
2019-03-08 21:45:00,29,0.08768472906403942,2019-03,night
2019-03-08 22:15:00,29,0.3639953445271497,2019-03,night
2019-03-08 22:45:00,22,-0.06493506493506494,2019-03,night
2019-03-11 09:15:00,38,0.15789473684210525,2019-03,day
2019-03-11 09:45:00,39,0.1757173948300276,2019-03,day
2019-03-11 10:30:00,39,0.11802216726486878,2019-03,day
2019-03-11 13:30:00,41,0.02787942192523859,2019-03,day
2019-03-11 14:00:00,41,-0.25830067811532037,2019-03,day
2019-03-11 14:30:00,29,0.050006158773195745,2019-03,day
2019-03-11 21:28:00,29,0.21291279076758168,2019-03,night
2019-03-11 21:58:00,29,0.10715605451399089,2019-03,night
2019-03-11 22:28:00,29,-0.20246305418719213,2019-03,night
2019-03-11 22:58:00,23,0.16901408966676676,2019-03,night
2019-03-12 09:26:00,37,-0.1695079982422644,2019-03,day
2019-03-12 09:56:00,38,-0.13229018492176386,2019-03,day
2019-03-12 10:41:00,38,0.0720030640679418,2019-03,day
2019-03-12 13:41:00,38,0.15614399824926142,2019-03,day
2019-03-12 14:11:00,37,-0.21302827374272096,2019-03,day
2019-03-12 21:09:00,29,0.05123152709359606,2019-03,night
2019-03-12 21:39:00,29,0.06896551724137931,2019-03,night
2019-03-12 22:09:00,29,0.1841980923590096,2019-03,night
2019-03-12 22:39:00,24,0.0540306293180055,2019-03,night
2019-03-13 09:08:00,38,0.3181520073785055,2019-03,day
2019-03-13 09:38:00,38,0.029247470718582688,2019-03,day
2019-03-13 10:08:00,37,0.1319725591178802,2019-03,day
2019-03-13 10:53:00,37,0.06707934436246513,2019-03,day
2019-03-13 13:53:00,37,-0.0339425826508217,2019-03,day
2019-03-13 14:23:00,39,-0.031003055426247077,2019-03,day
2019-03-13 21:21:00,22,0.11462450592885375,2019-03,night
2019-03-13 21:51:00,22,0.03850525059241472,2019-03,night
2019-03-13 22:21:00,20,0.14586466165413534,2019-03,night
2019-03-13 22:51:00,17,0.1606376758094136,2019-03,night
2019-03-14 09:21:00,25,0.27384615384615385,2019-03,day
